relative_humidity_2m,wind_speed_10m,temperature_2m,Cluster,PCA1,PCA2
100.0,2.0,6.0,1,-1.6016387239161112,-0.5790399391235803
99.0,3.1,6.1,1,-1.4703724580394426,-0.36828630534298235
97.0,2.0,6.5,1,-1.4071831816386366,-0.6005806094425714
97.0,1.5,6.9,1,-1.4070049722049454,-0.7219848506919978
96.0,1.2,8.0,1,-1.285101331599919,-0.843910645495757
88.0,1.6,10.2,1,-0.66917540417893,-0.875947681719008
86.0,2.2,11.8,1,-0.39621099055180037,-0.8501864330700156
82.0,2.5,12.9,1,-0.08170926093739193,-0.846759067541114
81.0,1.8,12.2,1,-0.1338848592376991,-0.9376816931964168
80.0,1.5,12.6,1,-0.06950728680088031,-1.0173015476682896
86.0,2.2,12.4,1,-0.346902932121908,-0.8864486676402037
77.0,2.1,12.6,1,0.1230908022085015,-0.8919483873356294
85.0,0.9,11.6,1,-0.4465291355840149,-1.0880028893769698
92.0,0.4,10.8,1,-0.9028198613772027,-1.157130997961518
98.0,0.5,10.3,1,-1.244102131336661,-1.1248223024914994
100.0,0.5,10.2,1,-1.3545638034655747,-1.1245638357228007
100.0,1.2,10.1,1,-1.3170104518764918,-0.9823989444774144
100.0,2.8,9.9,1,-1.228826216890498,-0.6591773947055874
100.0,4.4,9.7,1,-1.1406419819045037,-0.3359558449337604
100.0,4.2,9.6,1,-1.1619375234506473,-0.36880390645311634
100.0,2.3,7.8,1,-1.4340982509146918,-0.6294889919125639
100.0,3.1,7.1,1,-1.4393141918515873,-0.43161598245646215
100.0,1.7,7.1,1,-1.530856914506384,-0.7038583534238391
100.0,0.4,7.4,1,-1.5912068420423207,-0.9747859580357832
100.0,1.9,6.0,1,-1.6081774898200254,-0.5984858227641072
100.0,2.4,5.4,1,-1.6247917187303478,-0.46499416999128457
100.0,2.5,6.4,1,-1.5360728554432796,-0.5059853439677376
99.0,3.8,7.6,1,-1.301330950637313,-0.32282070628476417
95.0,4.0,8.8,1,-0.9851499771885026,-0.3448829301580876
89.0,4.1,10.5,1,-0.5321740585614315,-0.41082432748742875
85.0,4.5,12.0,1,-0.17826152408984722,-0.41212590136479244
82.0,5.1,13.2,1,0.11295268177931964,-0.3592972101725079
82.0,7.7,13.3,1,0.2911786050194006,0.1402520587194943
83.0,8.0,13.2,1,0.25145506179752797,0.20174079590627345
88.0,3.4,12.6,1,-0.35424538418890694,-0.6709707144702758
89.0,4.4,12.0,1,-0.38928761477495794,-0.44314226299131804
99.0,6.0,8.3,1,-1.0999520325829955,0.06268279347494222
100.0,6.1,7.3,1,-1.2267151952575346,0.13967311523594958
100.0,5.8,6.8,1,-1.287421541660854,0.11155399312285884
100.0,4.2,7.1,1,-1.367387766908533,-0.21771126241066593
100.0,4.4,7.5,1,-1.3214381961474428,-0.2029943181764041
100.0,4.4,7.7,1,-1.305002176670812,-0.2150817296998001
100.0,2.7,8.1,1,-1.3832891580840896,-0.5698365746355499
100.0,1.7,8.5,1,-1.415804778169968,-0.7884702340876112
100.0,1.5,8.2,1,-1.4535363391927427,-0.8092308840835712
100.0,2.7,8.6,1,-1.3421991093925123,-0.6000551034440401
99.0,2.2,8.9,1,-1.299117078501837,-0.7125230194352692
100.0,2.3,9.0,1,-1.3354821340549068,-0.7020134610529398
98.0,2.4,9.2,1,-1.210263686283764,-0.6888697499428097
98.0,2.3,9.2,1,-1.2168024521876777,-0.7083156335833364
94.0,3.6,9.6,1,-0.8944391317023362,-0.4681234913172796
92.0,4.1,10.0,1,-0.7266296008389062,-0.3892836571684377
90.0,4.4,10.5,1,-0.5636795920449885,-0.3553792960623475
89.0,4.6,10.8,1,-0.4748261998269148,-0.33172602656988814
86.0,5.2,11.3,1,-0.24113806212595582,-0.23659139504571747
82.0,6.3,12.0,1,0.09280175576650335,-0.05342213734580853
83.0,6.5,10.8,1,-0.043858660480752654,0.05510147957912178
80.0,6.8,11.1,1,0.15377716003183325,0.10398587170510765
82.0,7.4,10.7,1,0.057894054111457524,0.23905075760206201
90.0,6.8,9.4,1,-0.49714731747252083,0.17780267468897681
94.0,6.2,8.8,1,-0.7901752961070944,0.08581912943000458
95.0,4.8,8.6,1,-0.9492758694338214,-0.1772284495104761
98.0,3.5,7.8,1,-1.2533893976771249,-0.3903531492332412
99.0,3.6,7.5,1,-1.322626492183456,-0.3556687678041199
98.0,3.4,7.9,1,-1.2517101538427238,-0.41584273863546617
99.0,3.6,7.8,1,-1.2979724629685099,-0.37379988508921386
98.0,3.5,7.7,1,-1.2616074074154402,-0.38430944347154317
96.0,4.5,7.9,1,-1.0775400665090704,-0.1961527795966705
94.0,4.1,8.6,1,-0.9439253995659204,-0.31045701549766497
94.0,4.2,8.5,1,-0.9456046434003217,-0.28496742609543985
95.0,4.6,8.4,1,-0.9787894207182803,-0.20403280526813394
95.0,4.0,8.5,1,-1.0098040064034493,-0.32675181287299343
93.0,3.3,8.4,1,-0.9615497150785646,-0.45104405360198474
97.0,4.0,8.2,1,-1.1367016980089937,-0.3144059345808988
99.0,4.4,8.1,1,-1.2210083065222512,-0.23636393325009247
90.0,4.8,8.8,1,-0.6772306939806942,-0.17485276355137366
86.0,5.0,9.4,1,-0.41035777896177694,-0.160652752854509
82.0,3.8,10.4,1,-0.20215554764439467,-0.4428699361718135
77.0,2.2,11.4,1,0.03101345125263068,-0.799978034554726
75.0,2.8,12.2,2,0.2382337869732366,-0.7258671398121492
78.0,2.6,11.6,1,0.022482703149618467,-0.7371745310125138
79.0,3.2,11.6,1,0.010593467377803582,-0.6233918486658521
82.0,3.3,11.2,1,-0.16910529925744167,-0.5884490004680322
93.0,6.9,8.1,1,-0.7508081717526047,0.267138874742079
95.0,6.0,7.5,1,-0.9612087857083221,0.12260291755452518
98.0,4.9,6.6,1,-1.2604627918821132,-0.04558630912548794
100.0,4.3,5.5,1,-1.4923371568176653,-0.10156608658297081
100.0,3.4,5.3,1,-1.5676220694295226,-0.26449162782431723
100.0,1.9,5.4,1,-1.6574855482499178,-0.5622235881939193
99.0,2.2,5.4,1,-1.5867474193428763,-0.5009933177758387
100.0,1.7,5.2,1,-1.6869990995343767,-0.5890279439515766
100.0,2.4,5.3,1,-1.6330097284686633,-0.4589504642295867
99.0,2.6,5.8,1,-1.5277203167739588,-0.4473846062605229
99.0,1.0,6.0,1,-1.6159045517599526,-0.7706061560323498
99.0,2.7,6.1,1,-1.4965275216550984,-0.44606983990509
99.0,3.5,6.5,1,-1.4113453554705242,-0.31467759382766675
99.0,1.9,6.7,1,-1.4995295904565182,-0.6378991435994936
100.0,2.3,6.5,1,-1.5409323775127919,-0.5509208170104897
99.0,3.2,6.6,1,-1.422743643443951,-0.3790589505109456
98.0,3.4,6.9,1,-1.3338902512258777,-0.3554056810184861
97.0,3.1,7.4,1,-1.2612946690507438,-0.4410692412520571
90.0,2.4,8.7,1,-0.8423790854129471,-0.6355102651623219
84.0,2.1,10.2,1,-0.4319942498781629,-0.7671477855303747
82.0,2.7,11.2,1,-0.20833789468092595,-0.7051243023111937
82.0,2.3,10.1,1,-0.3248910654180517,-0.7164270734946233
81.0,2.4,10.4,1,-0.24257643910389226,-0.7122196876426911
85.0,2.1,9.9,1,-0.5077701102884082,-0.7519092877417806
93.0,5.6,7.1,1,-0.9179922258866416,0.07477944503220887
99.0,6.4,5.8,1,-1.2792472124252243,0.29155897207950043
100.0,6.4,5.0,1,-1.396113121527047,0.33701599867658477
100.0,5.6,4.6,1,-1.4812952877116214,0.2056237525991613
100.0,4.2,5.5,1,-1.4988759227215793,-0.1210119702234977
100.0,2.4,5.7,1,-1.6001376895154016,-0.48312528727637866
100.0,3.1,4.5,1,-1.6529824450477881,-0.2744796326523139
100.0,1.8,4.1,1,-1.7708584407519328,-0.5031012969323719
100.0,1.4,4.5,1,-1.7641414654143273,-0.6050596545412716
99.0,1.2,6.1,1,-1.594609010213809,-0.7377580945129941
100.0,1.2,6.0,1,-1.6539488511474236,-0.7346070082477956
100.0,1.6,5.9,1,-1.6360117972700827,-0.6507797679239901
100.0,2.9,5.8,1,-1.5592258502575156,-0.39193957483544195
100.0,3.2,5.8,1,-1.5396095525457736,-0.3336019239138612
100.0,3.6,5.7,1,-1.521672498668433,-0.24977468359005542
99.0,3.5,5.8,1,-1.4688714236387324,-0.2723716534957807
99.0,3.2,5.9,1,-1.4802697116121586,-0.33675301017905956
99.0,3.5,6.4,1,-1.4195633652088395,-0.3086338880659687
95.0,4.1,7.0,1,-1.1265353865742662,-0.2166503428069964
89.0,4.0,8.5,1,-0.7030730192316538,-0.3093960958939952
87.0,4.5,9.2,1,-0.5106094591532774,-0.24868737903024726
90.0,3.1,8.1,1,-0.8459157825154413,-0.46312684510844526
90.0,3.6,8.1,1,-0.813221952995871,-0.3658974269058106
91.0,3.8,7.8,1,-0.8759202815982883,-0.3117671618361625
97.0,2.7,6.7,1,-1.3449758008346078,-0.47654683548227866
99.0,4.4,5.9,1,-1.4018045207651901,-0.10340240649273622
99.0,3.7,5.8,1,-1.4557938918309044,-0.23347988621472673
100.0,3.1,6.1,1,-1.5214942892347414,-0.37117892483948206
100.0,2.5,5.8,1,-1.5853809138731723,-0.46972310939754963
100.0,3.4,6.1,1,-1.5018779915229994,-0.31284127391790123
100.0,5.0,6.0,1,-1.40547574679869,0.004336570092227638
100.0,5.8,5.8,1,-1.369601639044008,0.17199105073983903
100.0,5.5,5.9,1,-1.380999927017435,0.10760969405656018
97.0,5.4,6.6,1,-1.1766471311672437,0.05453572857364642
97.0,5.1,6.4,1,-1.2126994483556166,0.008285489175461508
99.0,4.7,6.1,1,-1.3657522035768175,-0.05715216709455144
99.0,5.8,5.8,1,-1.3184798078487088,0.17488367023633872
97.0,5.1,5.7,1,-1.2702255165238245,0.0505914295073476
96.0,7.4,5.5,1,-1.0851480890151328,0.5128267842593629
96.0,7.4,5.3,1,-1.1015841084917637,0.5249141957827588
95.0,5.0,5.5,1,-1.190956639513771,0.049018196383216237
95.0,2.2,5.8,1,-1.3493880556084181,-0.5135976628366318
91.0,5.9,6.7,1,-0.8290043047375627,0.16307715799358122
89.0,5.3,7.1,1,-0.7331211988171868,0.02801227209662693
85.0,3.1,7.9,1,-0.606742646015576,-0.43657633610255064
83.0,4.4,7.5,1,-0.45236706582735653,-0.1538197867359091
81.0,4.2,7.8,1,-0.33854690602964005,-0.20505743230905768
80.0,2.9,7.8,1,-0.3724290315852236,-0.45496130013940816
90.0,5.2,6.5,1,-0.8400898543462926,0.04193600352978846
92.0,4.4,6.3,1,-1.0110796634448342,-0.10732889306403033
90.0,4.2,6.9,1,-0.8726054744321715,-0.1766976559222729
93.0,4.2,6.4,1,-1.0670610167096461,-0.15515698560328195
93.0,7.8,6.7,1,-0.8070114149537941,0.5267637081705933
95.0,9.7,6.5,1,-0.8014545446466562,0.9025376698710016
91.0,8.4,6.6,1,-0.6737531668780268,0.6552679547684526
89.0,4.1,6.2,1,-0.8855484773089942,-0.15094497973441412
89.0,2.5,6.1,1,-0.9983867415099347,-0.4560354122211469
89.0,2.2,5.6,1,-1.0590930879132539,-0.48415453433423755
89.0,1.3,5.6,1,-1.1179419810484805,-0.65916748709898
92.0,1.1,5.6,1,-1.2843850064422062,-0.7067371128695329
91.0,3.1,5.7,1,-1.0942698474303105,-0.3209705263241927
89.0,4.4,5.6,1,-0.9152402380271447,-0.056345094242645055
90.0,6.5,5.5,1,-0.8372659949785642,0.3551695484736186
89.0,8.6,5.7,1,-0.632394060324439,0.7543383128977877
88.0,12.8,6.1,0,-0.27377202221148783,1.549783222249627
85.0,17.1,6.8,0,0.21828647341092208,2.3523281369498976
78.0,18.3,7.6,0,0.7203485605315084,2.5575774310181347
76.0,19.1,7.7,0,0.8831203598917349,2.7128860333736515
75.0,19.8,7.7,0,0.9800135524144322,2.8518998383538396
78.0,18.1,7.4,0,0.6908350092470495,2.530773075260477
76.0,18.6,7.7,0,0.8504265303721644,2.6156566151710168
76.0,16.9,7.5,0,0.7228314905289943,2.2971640048054547
81.0,14.8,7.0,0,0.2888182018787265,1.9045558796803812
82.0,16.4,6.5,0,0.3012265764544749,2.2430159272408026
81.0,16.0,6.0,0,0.2851032953425408,2.198343540983684
82.0,15.3,5.5,0,0.14712005412826618,2.0895482648119863
84.0,14.3,5.2,0,-0.04516529651641887,1.9074353066988117
84.0,13.7,5.0,0,-0.10083391141653422,1.8028474163790456
85.0,12.2,4.9,0,-0.2582552409088595,1.5143102480363402
85.0,11.0,4.8,0,-0.34493844149414365,1.287003350111715
85.0,11.2,4.7,0,-0.340078919424631,1.3319388231544669
88.0,11.9,4.3,0,-0.4805450906363918,1.4835569731954483
88.0,11.6,4.2,0,-0.5083793980864494,1.4312630280355654
87.0,10.2,4.1,1,-0.5570182992842624,1.1679569823263862
87.0,9.4,4.2,1,-0.6011104167772593,1.006346207440473
87.0,7.4,4.2,1,-0.7318857348555403,0.6174285346299344
87.0,7.3,4.2,1,-0.7384245007594545,0.5979826509894074
87.0,9.7,4.2,1,-0.5814941190655173,1.0646838583620537
86.0,10.7,4.3,0,-0.456766619092762,1.2559916085021248
84.0,9.6,4.4,1,-0.4182313719069029,1.0418284216876297
84.0,6.9,4.7,1,-0.570124022097636,0.49865844610830884
82.0,9.2,5.1,1,-0.28461670496375285,0.9275241857866352
80.0,9.9,5.2,0,-0.1283836715074406,1.0633869045016255
80.0,8.0,5.1,1,-0.2608382334201231,0.6999588210933118
80.0,6.3,5.1,1,-0.371997253786662,0.36937879920435385
80.0,9.0,4.7,1,-0.22832261333424414,0.9185924805453729
80.0,8.5,4.4,1,-0.2856704720687606,0.8394941796278323
82.0,5.4,4.2,1,-0.6070518969573256,0.24297395930189433
83.0,5.6,4.2,1,-0.6450961963447966,0.2789731070864484
84.0,6.1,4.0,1,-0.6799602174971565,0.3853973173159793
86.0,8.5,3.9,1,-0.6334915079321328,0.8523569914573245
87.0,9.6,3.6,1,-0.6373409433993238,1.0815002092917148
89.0,10.9,3.3,0,-0.6792346782539856,1.3466425749106599
93.0,6.9,2.8,1,-1.186362687883322,0.5874552801120737
95.0,7.2,2.4,1,-1.3018620915154395,0.6641825150874471
88.0,7.4,2.9,1,-0.88984169264894,0.6931040900355087
88.0,6.5,2.7,1,-0.9651266052607974,0.5301785487941624
89.0,7.0,2.4,1,-1.0082086361514726,0.6426464647853914
91.0,5.5,2.1,1,-1.2331878163157282,0.3633040884695822
94.0,4.6,1.4,1,-1.5029282712050602,0.2219192175472267
100.0,5.2,0.8,1,-1.8197347213832635,0.35750103698157815
100.0,4.4,0.6,1,-1.8884808680912064,0.21402137938075888
94.0,3.0,1.6,1,-1.591112506191054,-0.10130233222460021
87.0,3.2,3.1,1,-1.0969120099414005,-0.13281781489351854
82.0,4.5,4.3,1,-0.6576827803542367,0.06191730077545393
77.0,6.0,5.3,1,-0.2218120384358757,0.3076315952488762
77.0,6.3,5.6,1,-0.1775417115091873,0.3478381288853629
76.0,3.8,5.8,1,-0.2734530084351086,-0.14750375415470673
78.0,4.5,5.7,1,-0.338143319236624,-0.011124101902319487
81.0,4.7,5.4,1,-0.5030853102296395,0.03722092417432929
84.0,3.4,5.2,1,-0.7578907800430509,-0.21216601011862393
88.0,1.5,4.9,1,-1.1112686862135608,-0.5750771599895401
89.0,1.6,4.0,1,-1.2298138391497848,-0.5041305439902308
93.0,4.1,3.5,1,-1.3119220650247077,0.0006645978454334819
94.0,5.6,3.5,1,-1.264962407661296,0.28946023295683765
95.0,3.7,3.1,1,-1.4731928299842234,-0.05872935266288151
93.0,2.8,3.4,1,-1.4051440315139052,-0.24608818371971855
93.0,3.7,3.2,1,-1.3627311578553096,-0.05898781943158017
94.0,3.6,2.6,1,-1.4696998133844155,-0.045064087998418594
96.0,2.1,2.3,1,-1.6946789935486715,-0.32440646431422804
98.0,3.5,1.8,1,-1.7464699819760496,-0.027730803531360353
99.0,1.5,1.5,1,-1.9530211604645757,-0.40140997855330446
99.0,0.0,1.6,1,-2.042884639284971,-0.6991419389229065
100.0,0.2,1.1,1,-2.1220189873640196,-0.6329242623298622
100.0,1.7,1.0,1,-2.0321555085436245,-0.3351923019602602
100.0,1.7,1.3,1,-2.0075014793286776,-0.35332341924535426
98.0,3.1,2.5,1,-1.7150989774234981,-0.1478202784253541
92.0,3.1,4.0,1,-1.2850978441769716,-0.22112014787182607
84.0,4.0,6.0,1,-0.6529141067130433,-0.1438403543690464
72.0,7.8,8.1,1,0.3815991764839049,0.502896836933315
68.0,8.4,8.9,0,0.6910631745951094,0.5827929706688914
70.0,5.2,8.4,2,0.3384889545876842,-0.01504201601247972
70.0,5.7,8.4,2,0.3711827841072544,0.08218740219015491
76.0,4.8,7.4,1,-0.07657719358292141,-0.04974420993660555
86.0,4.2,5.2,1,-0.8078243152023368,-0.06238417998740781
90.0,2.1,4.5,1,-1.2071517921339368,-0.4400122740925863
95.0,1.1,4.0,1,-1.5692386558411504,-0.618715679171864
100.0,0.7,3.4,1,-1.900310933863195,-0.6747000766462818
100.0,0.7,3.0,1,-1.9331829728164567,-0.6505252535994898
100.0,0.4,2.4,1,-2.002107328958091,-0.6726006699508825
100.0,0.8,2.0,1,-2.008824304295697,-0.5706423123419827
100.0,1.8,1.9,1,-1.951654654994872,-0.37013977017501565
98.0,1.6,2.1,1,-1.8460525049354708,-0.415333709986466
98.0,1.4,1.8,1,-1.8837840659582448,-0.43609435998242574
100.0,1.5,1.4,1,-2.0123610013981907,-0.39825889228810624
100.0,1.3,1.2,1,-2.04187455268265,-0.425063248045764
100.0,1.2,1.2,1,-2.0484133185865643,-0.44450913168629097
100.0,0.9,1.2,1,-2.068029616298306,-0.5028467826078717
99.0,0.9,1.2,1,-2.016907785103007,-0.499954163111372
99.0,0.4,1.4,1,-2.033165595145946,-0.6092709928374027
100.0,0.6,1.6,1,-2.0547738750567865,-0.5853592565762448
97.0,1.4,2.5,1,-1.775136166594738,-0.47550768081781203
91.0,0.7,4.4,1,-1.3580343557223478,-0.7091035587947647
89.0,1.3,6.2,1,-1.068633922618588,-0.6954297216691682
84.0,1.3,7.7,1,-0.6897546205673606,-0.7716222106121398
80.0,2.8,7.8,1,-0.37896779748913767,-0.47440718377993507
79.0,3.5,8.3,1,-0.240984556274863,-0.3656119076082369
86.0,2.6,7.4,1,-0.7316483554220226,-0.5064798449931951
91.0,2.4,5.5,1,-1.1564772282343398,-0.44500430028448534
97.0,1.9,4.7,1,-1.5616461228322283,-0.511239789372534
100.0,1.8,3.8,1,-1.795512469966879,-0.4849701796472779
100.0,2.6,3.0,1,-1.8089464206420898,-0.28105346442947826
100.0,2.6,2.7,1,-1.833600449857036,-0.2629223471443844
100.0,2.6,2.4,1,-1.8582544790719822,-0.24479122985929022
100.0,3.0,2.2,1,-1.8485354349329561,-0.1549202837737866
100.0,3.1,1.9,1,-1.8666506982439888,-0.11734328284816546
100.0,3.1,1.5,1,-1.899522737197251,-0.09316845980137338
100.0,3.3,1.1,1,-1.9193172443426845,-0.030101869473527592
100.0,2.9,0.6,1,-1.9865623566499175,-0.07766687522714519
100.0,3.0,0.6,1,-1.9800235907460035,-0.05822099158661826
100.0,3.1,0.7,1,-1.9652668151037742,-0.04481881370778925
100.0,3.0,0.6,1,-1.9800235907460035,-0.05822099158661826
100.0,2.1,0.7,1,-2.030654474142915,-0.2392776501130587
100.0,2.2,0.8,1,-2.0158976985006842,-0.22587547223422969
99.0,2.8,2.3,1,-1.8022731258071707,-0.1969631373200386
95.0,2.7,4.0,1,-1.4646184013785255,-0.307581540923433
93.0,1.9,5.4,1,-1.2996327298828234,-0.5419752517184212
84.0,3.2,7.1,1,-0.6148261268228862,-0.36588818687194
75.0,6.0,8.4,1,0.13518992584250053,0.12606195562923714
75.0,10.1,9.3,0,0.4772414155478155,0.868949833035559
76.0,8.9,9.3,0,0.34765439350554783,0.6327066098527363
84.0,3.1,8.5,1,-0.5063127563903843,-0.4699459511762391
88.0,3.7,7.3,1,-0.7701836026078819,-0.29231665817870023
90.0,6.1,6.9,1,-0.7483689222578045,0.19277413324773862
91.0,6.3,6.8,1,-0.794631231383591,0.23481698679399088
92.0,7.5,6.6,1,-0.7837238912085525,0.47736238250721047
92.0,6.7,6.6,1,-0.8360340184398649,0.32179531338299494
90.0,6.3,6.5,1,-0.768163429403238,0.2558407235755846
90.0,7.4,6.4,1,-0.704455014198499,0.47578914938307887
95.0,5.0,5.9,1,-1.1580846005605094,0.02484337333642411
95.0,3.8,5.8,1,-1.2447678011457932,-0.2024635245882011
96.0,4.5,6.6,1,-1.184374193107171,-0.11758460469459629
97.0,6.0,6.4,1,-1.15385055522039,0.18329844194020395
96.0,6.0,6.3,1,-1.1109467337634062,0.1922347671984016
95.0,7.6,6.5,1,-0.9387686286288512,0.494174113419936
94.0,9.2,6.4,1,-0.7912445527092428,0.8142445769265646
95.0,5.6,5.8,1,-1.1270700148753405,0.14756238094128363
95.0,7.9,5.3,1,-1.0177684477768942,0.6250362334818931
90.0,13.3,6.1,0,-0.34332185508251595,1.6412274014592618
84.0,13.8,7.1,0,0.07828305899200368,1.6953754790239146
77.0,16.4,7.8,0,0.6636698590290714,2.1789108498212264
70.0,17.7,8.9,0,1.1969247412685182,2.385474910244896
69.0,18.9,9.2,0,1.3511657925257314,2.603587016142625
62.0,20.1,10.2,0,1.8696638991229497,2.796748898687467
63.0,15.8,10.0,0,1.5209391145827154,1.969770694171705
69.0,12.6,9.0,0,0.9227875211025158,1.3905837583128249
72.0,11.8,8.3,0,0.659585832117098,1.2686447710309963
74.0,10.9,8.1,0,0.4820572571146422,1.0999339907966508
76.0,10.8,7.6,0,0.3321847801285527,1.104921396971614
78.0,10.8,7.5,0,0.2217231079996389,1.1051798637403127
77.0,10.4,7.6,0,0.25490788531759717,1.0242452429130067
76.0,9.7,7.7,0,0.2684763649238134,0.8849729711641197
75.0,11.3,7.9,0,0.4406544700583684,1.1869123173856546
75.0,11.4,7.7,0,0.4307572164856516,1.2184456125495775
75.0,10.4,7.8,0,0.37358756718482644,1.01794307038261
77.0,12.1,7.8,0,0.38250292516076695,1.3427378532785683
76.0,15.4,7.7,0,0.6411860214469145,1.993388338674155
79.0,16.3,7.6,0,0.5384514112579282,2.165767138711097
84.0,15.3,7.3,0,0.19280056702734527,1.9749763221084224
85.0,14.9,7.3,0,0.11552367221638993,1.894300168049815
92.0,12.3,6.9,0,-0.4452090986057315,1.3926336799674093
91.0,14.1,7.1,0,-0.25995346166334865,1.7334647934699972
87.0,18.9,7.6,0,0.2994846751972997,2.6482191573927985
86.0,18.4,7.8,0,0.3343486963496594,2.5417949471632677
86.0,17.4,7.9,0,0.2771790470488344,2.3412924049963
83.0,15.4,8.4,0,0.3408592712480282,1.9308340618667708
67.0,21.7,10.8,0,1.7679830560389707,3.0571577048832106
76.0,25.5,10.2,0,1.5070516212001195,3.806329942324926
78.0,22.4,9.8,0,1.1692341768349235,3.2218971335223823
74.0,24.5,10.0,0,1.5274716050749466,3.62974375643605
72.0,25.0,9.9,0,1.6541910872468,3.7388021193933825
68.0,25.4,10.4,0,1.9259235243352297,3.797937603132999
66.0,23.0,10.8,0,1.9041088439851528,3.3128468117065597
66.0,17.5,11.0,0,1.5609127387465103,2.231235799954183
72.0,13.9,10.3,0,0.9612601108656017,1.5561342122481014
73.0,14.5,10.2,0,0.9411528653554708,1.6759606003564613
74.0,19.2,10.3,0,1.2055710413824479,2.5809808062030295
89.0,22.9,9.2,0,0.5902798047763101,3.323569971833708
91.0,36.6,9.2,0,1.383847071221937,5.981870791592898
96.0,26.2,5.5,0,0.1441399009207091,4.168652908678425
89.0,22.9,5.2,0,0.26155941524369364,3.5653182023016288
87.0,16.4,5.2,0,-0.06121670612012146,2.3071210046603783
91.0,16.9,4.7,0,-0.2741002500733252,2.422998473685503
94.0,21.0,4.4,0,-0.18403037081369258,3.229732961742703
93.0,18.4,3.4,0,-0.38509655050331315,2.7874696642024817
93.0,14.3,2.8,0,-0.7024940109936818,2.026450669511067
92.0,13.8,3.0,0,-0.6676299898413219,1.920026459281535
84.0,14.8,3.5,0,-0.1521776325482107,2.1074077228503123
77.0,13.9,3.5,0,0.14682629268365713,1.9526431065610679
68.0,15.3,4.8,0,0.805299622694247,2.1723508780948686
67.0,15.2,4.7,0,0.8416646782473168,2.1618413197125386
58.0,13.4,5.0,0,1.208717401949503,1.8197178723664575
57.0,13.9,4.7,0,1.2678790334494259,1.937971027350686
64.0,10.1,4.0,0,0.6040270425653897,1.2210850528670507
71.0,7.0,2.9,1,-0.04692562594450994,0.6644950869138959
73.0,8.2,2.6,1,-0.09535812670308609,0.9101915688923139
78.0,9.6,2.1,0,-0.30051460871636226,1.1981893711856824
77.0,8.2,2.1,1,-0.34093550017585983,0.9288396197148048
80.0,8.6,1.8,1,-0.4927999593610475,1.0160764130725075
80.0,9.4,1.7,1,-0.4487078418680505,1.1776871879584214
78.0,14.2,1.4,0,-0.05725744530452363,2.1350059589818073
74.0,12.6,1.6,0,0.059045644490679124,1.8233548871959795
74.0,13.5,1.4,0,0.10145851814927483,2.010455251484118
74.0,11.8,0.8,0,-0.059008560647156476,1.716137464165348
80.0,10.6,0.5,0,-0.46885876788086683,1.4835622607851204
76.0,13.5,1.0,0,-0.03365718319458526,2.0288448355379103
76.0,12.1,1.1,0,-0.11698189611106673,1.7505587588088347
77.0,11.5,1.1,0,-0.20733632272985014,1.630990837469174
82.0,9.1,0.4,1,-0.6774019285684914,1.1921324729459153
85.0,6.5,-0.0,1,-1.0336473746094161,0.702036462849508
80.0,7.1,0.9,1,-0.664843535564597,0.778781510319886
71.0,5.3,2.1,1,-0.22382872421757224,0.38226471111852234
66.0,2.9,2.6,1,-0.08405990124343649,-0.10019192758011553
65.0,5.7,2.5,1,0.1419293655231409,0.45322913961283634
63.0,6.4,2.4,1,0.28172637950282237,0.6011792698512222
60.0,8.4,2.6,0,0.5823032106436318,0.9866873896278638
67.0,10.4,1.6,0,0.27304561297166424,1.4157937835798846
84.0,11.3,0.6,0,-0.6193567215963497,1.6020692625211124
91.0,12.1,0.4,0,-0.9413354322087625,1.7494754066932263
94.0,12.0,0.2,0,-1.1176757111752051,1.733439076086596
95.0,8.9,-0.1,1,-1.3961533146067862,1.1458551810188555
94.0,4.0,0.1,1,-1.6489949932266446,0.18381209060613937
96.0,5.0,0.1,1,-1.6858509965781023,0.3724856880184093
97.0,5.3,0.1,1,-1.7173565300616598,0.42793071944349026
95.0,5.6,0.3,1,-1.5790605504826887,0.4799661978346743
96.0,12.3,0.2,0,-1.2003030758540612,1.7859914880151777
95.0,15.0,-0.2,0,-1.0055066042063443,2.338097788852696
89.0,9.7,-0.4,1,-1.061766229418625,1.3369090844071625
89.0,8.1,-0.4,1,-1.1663864838812497,1.025774946158732
93.0,5.1,-0.5,1,-1.5752547955181837,0.4368716647186234
95.0,10.0,-1.3,1,-1.4228430065235167,1.4322843702050276
96.0,12.1,-2.1,0,-1.402394831643144,1.8861049532531777
97.0,4.6,-3.4,1,-2.0507582322300975,0.5033392356192323
100.0,1.6,-4.6,1,-2.4989028197932015,-0.016190662945698205
99.0,5.8,-4.1,1,-2.1320627719419356,0.7732105406444423
86.0,10.9,-2.1,0,-0.9696417105371206,1.6816805445318517
86.0,12.1,-1.3,0,-0.8254324417836288,1.8666815021245906
81.0,12.4,-0.5,0,-0.48446291018886717,1.8911326044350858
76.0,13.4,0.2,0,-0.10594002700502281,2.057748597990967
76.0,14.7,0.2,0,-0.020936070254140134,2.310545085317817
76.0,15.2,0.3,0,0.019975769003745838,2.401730797758754
79.0,15.8,0.1,0,-0.1105931486352983,2.5218156526358126
80.0,15.5,-0.4,0,-0.22242132623391692,2.490803911026222
81.0,16.9,-0.7,0,-0.20665446398936563,2.778284779782193
81.0,19.5,-0.5,0,-0.02021053101096934,3.2717903429124973
